id,title,summary,body,target
"10147","義務教育段階の就学援助","経済的理由によって就学困難と認められる学齢児童生徒の保護者に対して、市町村が必要な支援を行う。","経済的理由によって、就学困難と認められる学齢児童生徒の保護者に対して、市町村が必要な支援を行う。","要保護者　:生活保護法第6条第2項に規定する要保護者準要保護者:市町村教育委員会が、生活保護法第6条第2項に規定する要保護者に準ずる程度に困窮していると認める者（認定基準は各市町村が規定）"
"10144","学び直しへの支援","高等学校等を中途退学した者が高等学校等で学び直す場合に、継続して就学支援金相当額を支給する制度です。","","高等学校等を中途退学した後に、高等学校等で学び直す方"
"10143","高校生等奨学給付金","授業料以外の教育費負担を軽減するため、高校生等がいる低所得世帯を対象に返還不要の給付金を支給する制度です。","■給付額（年額）* 生活保護受給世帯（全日制等・通信制）国公立:32,300円、私立:52,600円* 住民税非課税世帯（全日制等・第1子）国公立:114,100円、私立:134,600円* 住民税非課税世帯（全日制等・第2子以降）国公立:143,700円、私立:152,000円* 住民税非課税世帯（通信制・専攻科）国公立:50,500円、私立:52,100円","高校生等の保護者等で、日本国内に住所を有する方"
"10142","高等学校等就学支援金","家庭の教育費負担軽減を図るための、国による授業料支援の仕組みです。","■支給上限額　※全日制の場合・公立高校に通う生徒（世帯年収約910万円未満）:月額9,900円（年額11万8,800円）・私立高校に通う生徒（世帯年収約590万円未満）:月額3万3,000円（年額39万6,000円）・私立高校に通う生徒（世帯年収約590万円～910万円未満）:月額9,900円（年額11万8,800円）","高校等（高専、高等専修学校等を含む）に在学する、日本国内に住所を有する方"
"10022","家計が急変した学生等への支援（高等教育の修学支援新制度）","住民税非課税世帯とそれに準ずる世帯を対象に,学生生活に必要な生活費等をカバーする給付型奨学金と授業料等減免による支援を行う制度です。","","通常は、前年度の課税標準額をベースに審査を行いますが、災害等の影響で家計が急変した場合には,家計急変後の収入見込みにより審査し、所得要件等を満たした方が対象です。"
"10135","高等教育の修学支援新制度","住民税非課税世帯とそれに準ずる世帯を対象に、給付奨学金と授業料等減免による支援を行います。","住民税非課税世帯とそれに準ずる世帯を対象に、学生生活に必要な生活費等をカバーする給付型奨学金と授業料等減免による支援を行う制度です。","前年度の課税標準額をベースに所得要件の判定を行い、要件等を満たした方が対象です。"
"10136","私立高等学校等の授業料減免","私立高等学校等が授業料等の納付が困難となった児童生徒に対して、授業料減免措置を行い、都道府県がその減免額に対して助成する場合、国が都道府県に対してその助成額の一部を補助をする制度です。","","私立の小学校、中学校、義務教育学校、高等学校、中等教育学校、特別支援学校が、保護者等の失職、倒産などによる家計急変による経済的理由から授業料の納付が困難となった児童生徒または生活保護世帯の児童生徒（高等学校段階の生徒は除く）に対し授業料減免を行い、当該減免額を対象とする補助金を交付する都道府県が対象です。"
"962","母子父子寡婦福祉資金貸付金（新型コロナウイルス感染症に係る特例）","①新型コロナウイルス感染症の影響により、支払期日に償還を行うことが著しく困難になった場合には、償還金の支払いを猶予します。②新型コロナウイルス感染症の影響により、生活の状態が著しく窮迫していると認められる事情にある寡婦に対し、所得制限(203万6,000円)の適用の対象としません。","償還金の支払い猶予期間:1年以内(猶予期間中は無利子)","ひとり親家庭の親および寡婦"
"10131","特別支援教育就学奨励費","特別支援学校および小・中学校の特別支援学級等への就学の充実を図るため、障害のある児童生徒等の保護者等の経済的負担を軽減するため、保護者等の負担能力に応じ支援を行う。","特別支援学校および小・中学校の特別支援学級等への就学する幼児児童生徒の保護者等へ就学に要する経費（教科用図書購入費、学校給食費、通学に要する交通費等）を保護者等の負担能力に応じ支給。","特別支援学校および小・中学校の特別支援学級等への就学する幼児児童生徒の保護者等"
"1252","住居確保給付金","主たる生計維持者が離職・廃業後2年以内である場合、もしくは個人の責任・都合によらず給与等を得る機会が、離職・廃業と同程度まで減少している場合において、一定の要件を満たした場合、市町村ごとに定める額を上限に実際の家賃額を原則3か月間（延長は2回まで最大9か月間）支給します。","**（1）支給額**ア.住居確保給付金は、月ごとに支給します。イ.住居確保給付金の支給月額には上限があり、上限額は地域や世帯状況等により異なります。**（2）支給期間**一定条件の下、最長9か月（3か月×3回）まで延長可能※令和2年度中に新規申請をして受給を開始した方は、一定条件の下、最長12か月（3か月×4回）まで延長可能**（3）支給方法**実施主体（県または市）から、直接住宅の貸主等の口座に振り込みます。","離職、廃業の日から2年以内である方（離職時の雇用形態、雇用期間、離職理由は問いません）、またはやむを得ない休業等により就労の状況が離職、廃業と同程度の状況にある方"
"10101","沖縄県高等学校等奨学のための給付金制度（国公立）","意志ある生徒が安心して教育を受けられるよう、授業料以外の教育費負担を軽減するため、低所得世帯を対象に、給付金を支給する制度です。","","次の①と②の要件を満たしている方が対象となります。①　次のア～ウのいずれかに該当する世帯　ア　最新年度の道府県民税および市町村民税所得割額が非課税世帯　イ　生活保護世帯（7月1日時点）　ウ　災害等に起因する離職・死別・離婚等の家計急変により、アと同程度の収入状況になると見込まれる世帯 ②　7月1日時点で、次のエ～クを全て満たしている方。（ただし、7月2日以降に①のウに該当する家計急変があった場合は、申請のあった翌月1日時点とする）　エ　保護者等が沖縄県内に在住している　オ　生徒が高等学校就学支援金または学び直し支援金の支給対象である　カ　生徒が平成26年度以降に入学して在学中で、休学中でない。（ただし、病気その他やむを得ない理由により、進級に影響がない程度の短期間の休学をする場合は除く）　キ　児童福祉法による見学旅行費または特別育成費の措置がされていない　ク　在学中に、高等学校等奨学のための給付金を3回（定時制・通信制の場合は4回）以上受けていない（過去に在学した学校における給付回数も含む）。（ただし、学び直し支援金の支給対象者は、追加で1回（定時制・通信制の場合は2回）支給を受けることができる）"
"1206","新型コロナウイルス感染症に関する相談窓口","新型コロナウイルス感染症に関する相談窓口についてのご案内です。","発熱などの症状がある場合、まずは、かかりつけ医や最寄りの医療機関など、身近な医療機関に電話でご相談ください。かかりつけ医などがなく、相談する医療機関に迷う場合は、受診・相談センターまでご相談ください。","発熱などの症状がある個人"
"1218","働く人のメンタルヘルス相談","職場での人間関係に少し疲れ気味の人、職場に行くのが最近つらくなってきたと感じている人、メンタルヘルスに詳しい産業カウンセラーが面接して、働くあなたのご相談に応じます。","メンタルヘルスに詳しい産業カウンセラーが面接して、働くあなたのご相談に応じます。**相談日**毎月第2・第4火曜日※の午後1時～午後4時(祝日を除く)(相談時間はひとり約50分)(相談日については、変更となる場合がありますので、事前にご確認ください。)**相談場所**群馬県産業経済部労働政策課(群馬県庁舎　11階)群馬県前橋市大手町1-1-1[メールで相談を希望される方は、こちら(e－カウンセリングコーナー)](https://www.pref.gunma.jp/06/g2210030.html)","メンタルヘルスの問題を抱える労働者"
"1220","徴収(換価)猶予制度","新型コロナウイルスの影響により納税が困難な方について、無担保かつ延滞金なしで猶予を受けることができる場合があります。","令和3年2月2日から令和4年2月1日の間に納期限が到来する県税(自動車税環境性能割、狩猟税等を除く)について、新型コロナウイルス感染症の影響により、①令和3年2月以降の任意の期間(1か月以上)において、収入が前々年同期(新型コロナウイルス影響前)に比べおおむね20％以上減少していること②一時に納税委を行うことが困難であること  のいずれも満たす場合には、**無担保かつ延滞金なしで猶予を受けることができます**。","令和3年2月2日～令和4年2月1日の間に納期限が到来する愛媛県税の納税義務者"
"1244","新型コロナウイルス感染症の影響による特別労働相談窓口","新型コロナウイルス感染症の影響による休暇、休業、解雇等の労働に関するご相談をお受けします。","県では、2月28日金曜日から「新型コロナウイルス感染症の影響による特別労働相談窓口」を、県内4地域に設置している労働者支援事務所内に開設しています。新型コロナウイルス感染症の影響による休暇、休業、解雇等の労働に関するご相談がありましたら、下記の窓口までご相談ください。なお、相談は労働者、使用者双方からお受けいたします。また、福岡県緊急短期雇用創出事業に関する一般的なお問い合わせにも応じます。・設置期間令和2年2月28日金曜日から当面の間(平日8時30分から17時15分まで)※水曜日は夜間17時15分から20時00分も電話での相談を受け付けています。","県内の労働者、使用者"
"1249","福岡県中高年就職支援センター","おおむね40歳から64歳までの中高年者を対象に、きめ細かな個別就職相談をはじめ、セミナーや会社説明会など多彩な支援メニューを用意し、早期再就職を支援。福岡（博多）のセンターのほか、県内17ヶ所のハローワーク等で出前相談を実施。","おおむね40歳から64歳までの中高年者を対象に、きめ細かな個別就職相談をはじめ、セミナーや会社説明会など多彩な支援メニューを用意し、早期再就職を支援。福岡（博多）のセンターのほか、県内18ヶ所のハローワーク等で出前相談を実施。","新型コロナウイルスによる経済的な影響（解雇・雇い止め・内定取消・採用延期など）を受けた求職者"
"1274","ふじのくにNPO活動センター[静岡県]","NPO活動に関する情報の収集・発信、NPO活動に関する相談対応、NPOに関わる人材育成等を行っています。","(1)NPO、社会貢献活動等に関する情報発信静岡県内外のNPO、社会貢献活動等に関する情報の収集、静岡県ウェブサイト「ふじのくにNPO」やSNS等を活用した情報発信(2)相談対応相談方法ふじのくにNPO活動センター窓口、電話、メール等によるほか、出張相談会の開催等相談日時月曜日～金曜日　午前10時～午後7時　(土曜日、日曜日、祝日、年末年始を除く。)(3)NPOに係わる人材育成①中間支援スタッフ集合研修対象静岡県内市町の市民活動支援機関のスタッフなど中間支援業務従事者等内容中間支援力の向上に関するテーマを設定②NPO向け講座対象静岡県内で活動しているNPO内容会計講座をはじめNPOの運営や活動に関するテーマを設定","静岡県内でNPO活動をおこなっている個人もしくは団体または静岡県内のNPOや社会貢献活動に関心がある個人もしくは団体"
"1279","防犯まちづくり講座","第一線の研究者から、防犯まちづくりに関する知識・技能を習得する機会を提供する。","次のような内容の講座を、オンラインまたは県東・中・西部の会場で開催する。○女性の安全対策　～日頃からできる防犯対策～○子どもの安全　～登下校時間帯における防犯活動～○だまされないで！　～特殊詐欺から地域を守るためには～","地区安全会議のリーダーや防犯まちづくり活動に率先して取り組む意欲のある県民"
"1285","芝生の育成管理に関する相談","県芝草研究所による相談受付、現場指導","県芝草研究所では、芝生の育成管理について県民から相談を受け付け、必要に応じて現場指導も実施している。",""
"1337","災害情報配信サービス","県または市町が提供する災害情報を（株）レスキューナウが、聴覚・視覚障害者の所有する携帯電話に対して、メール機能を利用して情報を配信する。","【提供する災害情報の例】・警戒宣言および地震予知情報等、県民への呼びかけ・警戒本部、災害対策本部発表の報道資料・災害時の報道機関への提供資料・光化学オキシダント注意報・警報","個人"
"1338","点訳・音訳ボランティア養成講座","","視覚障害者への支援ボランティアの養成。点訳・音訳の講座を受講し、習得した技術で支援ボランティアとして活動していただく。","個人"
"1339","同行援護従業者養成研修","","同行援護従業者として必要な知識を習得するための研修。研修修了者は福祉事業所などで同行援護従業者として従事できる。","個人"
"1340","手話通訳者養成・研修事業","県および市町が実施する手話通訳者派遣事業に従事する者を養成する。","手話通訳者として必要な技術を習得するための研修。研修修了者で試験合格者は、手話通訳者派遣事業に従事する登録手話通訳者として活動していただく。","個人"
"1341","要約筆記者養成・研修事業","県および市町が実施する要約筆記者派遣事業に従事する者を養成する。","要約筆記者として必要な技術を習得するための研修。研修修了者は、要約筆記者派遣事業に従事する登録要約筆記者として活動していただく。","個人"
"1342","盲ろう者向け通訳兼介助者養成・研修事業","県が実施する盲ろう者向け通訳兼介助者派遣研修に従事する者を養成する。","盲ろう者向け通訳兼介助者として必要な技術を習得するための研修。研修修了者は、盲ろう者向け通訳兼介助者派遣事業に従事する登録通訳兼介助者として活動していただく。","個人"
"1343","失語症者向け意思疎通支援者養成講座","県が実施予定の失語症者向け意思疎通支援者派遣事業に従事できる者を養成する。","失語症者向け意思疎通支援者として必要な技術を習得するための研修。今後派遣事業を実施予定。","個人"
"1344","居宅介護職員初任者研修","","居宅介護職員として必要な知識を習得するための研修。研修修了者は福祉事業所などで居宅介護職員として従事できる。","個人"
"1418","新規就農者受入促進支援事業","中古農業用施設等を活用して農業経営の開始に必要な施設等を整備する認定新規就農者に対し、中古農業用施設の再整備・改修等にかかる費用の一部を助成します。","○補助対象・中古農業用ハウスの再整備・改修・中古農業用ハウスの附帯設備の再整備・改修、新規導入・中古農業用機械の導入○補助率3分の1以内(上限各150万円)","静岡県で就農する認定新規就農者"
"1427","漁業就業者確保支援センター","静岡県での漁業就業を希望する方への相談対応、就業前研修支援制度の紹介等を行っています。","","静岡県内での漁業就業を希望する方"
"1478","住宅情報プラザ福岡","公共団体の住宅情報等の相談窓口を共同化し、消費者の方々に対して、公的住宅情報、公的融資・制度情報などの適切な情報を提供しています。","○公的物件情報提供・福岡県営住宅、福岡市営住宅、福岡県住宅供給公社および福岡市住宅供給公社の賃貸･分譲住宅物件の、入居･販売募集の案内書･申込書を、募集時期にあわせて配布・インターネットを活用した賃貸住宅物件、分譲住宅物件の情報提供および案内○助成制度の情報提供・福岡県・福岡市の各種助成・制度のパンフレットの配布および説明・インターネットを活用した情報提供![](https://seidofile.myseido-navi.go.jp/seidoimage/7483aa3e-6787-496b-aa3d-9c8c683644c6)","・福岡県の公的物件（県営住宅・市営住宅・公社賃貸住宅）をお探しの方・福岡県・福岡市の住まいに関する助成・制度を知りたい方"
"1495","労働相談［山梨県］","労働に関する様々な問題（解雇、雇止め、配置転換、賃金未払い、パワハラ等）や疑問について、県職員が相談に応じます。","詳しいお話を伺い、解決に向けて、アドバイスやあっせんの提案をします。### 電話番号**(055)223-1827(労働相談専用)**### 対応時間**平日午前8時30分から午後5時まで(土日・祝日・年末年始を除く。)**・面談による相談もお受けしますので、電話でご予約をお願いします。・労働者の方でも使用者の方でも、どなたでも無料で相談をお受けします。・匿名での相談もお受けします。・なお、相談の秘密は厳守します。安心してご利用ください。","山梨県内の事業所で働いている方山梨県内の事業主や管理職等の方"
"1496","福岡県居住支援協議会","居住支援協議会とは、住宅確保要配慮者の民間賃貸住宅への円滑な入居の促進を図るため、「住宅確保要配慮者に対する賃貸住宅の供給の促進に関する法律(住宅セーフティネット法)」に基づき地方公共団体や不動産関係団体、居住支援団体等が連携し、住宅確保要配慮者および民間賃貸住宅の賃貸人の双方に対し、住宅情報の提供等の支援を実施するものです。","福岡県居住支援協議会は、住宅確保要配慮者に対し主体的に情報提供等のサービスを実施する立場にある県内の居住支援協議会相互の調整等を果たす位置づけとしており、県内における住宅セーフティネットの充実を図ることを目的とした必要な措置について、協議を行う場として設置しています。※住宅確保要配慮者・・・定額所得者、被災者、高齢者、障がい者、子供を育成する家庭、その他住宅の確保に特に配慮を要する者など",""
"1769","個人で事業を行っている方の記帳・帳簿等の保存","個人で事業や不動産貸付け等を行う全ての方（所得税および復興特別所得税の申告の必要がない方も含みます。）は、記帳と帳簿書類の保存が必要です。","詳しくは、下記参照先をご覧ください。","事業所得、不動産所得または山林所得を生ずべき業務を行う全ての方"
"1770","所得税の青色申告特別控除","事業所得または不動産所得を生ずべき事業を営む方が、正規の簿記の原則に従い記帳し、その記帳に基づき作成した貸借対照表および損益計算書等（青色申告決算書）を確定申告書に添付し、提出期限内に提出する場合は、これらの所得を通じて最高55万円（e-Taxによる電子申告または電子帳簿保存の要件を満たしている場合は最高65万円）を控除することができます。それ以外の場合は、最高10万円を控除することができます。","詳しくは、下記参照先をご覧ください。","不動産所得または事業所得を生ずべき事業を営んでいる個人の方"
"10127","沖縄県バス通学費等支援制度（国公立）","意欲ある生徒が安心して教育を受けられるよう、非課税世帯等を対象にバス・モノレール通学費を支援（無料化）します。","","次の①と②の要件を満たしている方が対象となります。① 次のア～エのいずれかに該当する世帯 ア 当該年度または前年度において、高等学校等奨学のための給付金受給世帯（一部給付を除く） イ 最新年度の道府県民税および市町村民税所得割が非課税世帯 ウ 児童扶養手当または母子および父子家庭等医療費助成受給世帯エ 離職等の家計急変によりア、イと同程度の収入状況と見込まれる世帯 ② 次のア～イのいずれかに該当する中高生ア 県内の県立高校（全日制・定時制）、県立中学校、国立高等専門学校（1年～3年）、私立高校、私立中学校に在籍する中高生イ 在籍する中学高校の校長が指導要録上出席扱いとし通所区域の定めが無い学校外の施設（フリースクール）で恒常的に相談・指導等を受けている中高生ただし、ほかの制度で通学費の支弁対象となっている場合は対象外となります。（例）生活保護（生業扶助）受給世帯など"
"10030","求職者支援制度","求職者支援制度は、再就職、転職、スキルアップを目指す方が月10万円の生活支援の給付金を受給しながら、無料の職業訓練を受講する制度です。","* 再就職、転職、スキルアップを目指す方が月10万円の生活支援の給付金を受給しながら、無料の職業訓練を受講することができます。* 訓練開始前から、訓練期間中、訓練終了後まで、ハローワークが求職活動をサポートします。* 離職して雇用保険を受給できない方、収入が一定額以下の在職者の方などが、給付金を受給しながら訓練を受講できます。* 給付金の支給要件を満たさない場合であっても、無料の職業訓練を受講できます。　詳細は以下のURL（厚生労働省ウェブサイト）をご確認ください。[https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/koyou_roudou/koyou/kyushokusha_shien/index.html](http://www.mhlw.go.jp/stf/seisakunitsuite/bunya/koyou_roudou/koyou/kyushokusha_shien/index.html)職業訓練のコースは以下のURLから検索できます。[https://www.hellowork.mhlw.go.jp/kensaku/GECA150010.do?action=initDisp&screenId=GECA150010](https://www.hellowork.mhlw.go.jp/kensaku/GECA150010.do?action=initDisp&screenId=GECA150010)各地域の求職者支援訓練の募集案内は以下のURLをご確認ください。[https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/koyou_roudou/jinzaikaihatsu/rishokusha_00003.html](http://www.mhlw.go.jp/stf/seisakunitsuite/bunya/koyou_roudou/jinzaikaihatsu/rishokusha_00003.html)","求職者支援制度の対象となる方を**「特定求職者」**といいます。支援の対象となる方は、例えば次のような方です。* 雇用保険に加入できなかった方* 雇用保険の失業給付（基本手当）を受給中に再就職できないまま支給終了した方* 雇用保険の加入期間が足りずに失業給付を受けられない方* 自営業を廃業した方* 就職が決まらないまま学校を卒業した方　など"
"10102","高等学校等専攻科修学支援金","沖縄県立高等学校専攻科に通う生徒に対して、納めるべき授業料に充てるための専攻科修学支援金が支給され、相殺することにより、授業料が全額または一部補助されます。","","高等学校等専攻科に在学し、日本国内に住所を有する方が対象です。ただし、次のいずれかに該当する方は対象となりません。・所得による制限を超過している。・高等学校等専攻科を修了している。・高等学校等専攻科に在学した期間が通算して24月を超えている。"
"10095","高等学校等奨学事業(高校育英奨学金および高等学校奨学金)","経済的な理由により修学が困難な高校生等に対して、奨学金を貸与します。○貸与額月額制　国公立　18,000円　私立30,000円(自宅外通学は5,000円加算)修学支援奨学金　22万円(在学中に1回限り)","","○父母等が沖縄県内に住所を有していること○高等学校等に在学していること※その他詳細については沖縄県国際交流人材育成財団へお問い合わせください。"
"10089","防災集団移転促進事業","災害が発生した地域又は災害危険区域のうち、住民の居住に適当でないと認められる区域内にある住居の集団的移転を促進する事業です。","* 災害が発生した地域又は災害危険区域のうち、住民の居住に適当でないと認められる区域内にある住居の集団的移転を促進する事業です。* 住宅団地の用地取得造成、移転者の住宅建設・土地購入（ローン利子相当額）、住宅団地の公共施設の整備、移転促進区域内の宅地等の買い取り、移転者の住居の移転費用、事業計画の策定に必要な経費などが補助対象となっております。* 住宅団地について、10戸以上（災害ハザードエリアからの移転の場合には、5戸以上）かつ、移転しようとする住居の半数以上の戸数の規模であることが必要です。","*  市町村（特別な場合は都道府県）"
"10088","宅地耐震化推進事業","大規模盛土造成地などの変動予測調査及び防止対策を推進する事業です。","* 大地震時における大規模盛土造成地の滑動崩落及び宅地の液状化による被害を防止するため、大規模盛土造成地などの変動予測調査及び防止対策を推進する事業です。* 滑動崩落防止工事及び液状化防止工事を行うための地盤等調査及び設計に要する費用が交付対象です。* 排水工、アンカー工、擁壁工等の滑動崩落防止工事及び地下水位低下工法等の宅地と公共施設との一体的な液状化対策に要する費用が交付対象です。* 規模や家屋数などの一定の要件を満たしていることが必要です","* 地方公共団体"
"10086","都市防災総合推進事業","防災上危険な市街地等において、地区レベルの防災性向上を図る事業です。","* 防災上危険な市街地等において、地区レベルの防災性向上を図る事業です。* 防災上危険な密集市街地等において、重点的かつ緊急に整備を要する地域を明確にし、住民等の防災意識の向上等を図るために行う災害危険度判定調査や、住民等のまちづくり活動を活性化するために行う事業が交付対象です。* 避難地・避難路等の地区公共施設の整備、避難センター・津波避難タワー等の指定緊急避難場所の整備や耐震性貯水槽・備蓄倉庫等の避難場所の機能強化などが交付対象です。* 激甚災害に指定された市町村を対象に、復興まちづくり計画の策定から公共施設や共同施設・修景施設等の整備までを一体的に支援するメニューがあります。","* 地方公共団体"
"10024","食品廃棄物等多量発生事業者の定期報告","平成19年に改正された食品リサイクル法により、当該年度の前年度において生じた食品廃棄物等の発生量が100トン以上である食品関連事業者は、食品廃棄物等の発生量および食品循環資源の再生利用等の状況に関し、主務大臣への報告をしなければならない。","","食品関連事業者"
"10013","漁船の登録","動力船舶を漁船として使用する場合は、その漁船の主たる根拠地の都道府県が管理する漁船原簿に登録をして、漁船登録票の交付を受けなければいけません。","","漁船として使用されようとする船舶の所有者。"
"4908","恩給担保貸付","恩給等を担保に、教育費や居住関係費、事業資金等を融資します。","* 恩給等を担保に、教育費や居住関係費、事業資金等を融資するものです。* 貸付限度額等は次のとおりです。<table><tbody><tr><th rowspan=2>貸付限度額</th><td>恩給</td><td>250万円以内、ただし恩給の年額の3年分以内</td></tr><tr><td>共済<br />年金</td><td>250万円以内、ただし共済年金の年額の1.4年分以内<br />（生活費は100万円以内）</td></tr><tr><th>対 象 経 費</th><td colspan=2>住宅などの資金や事業資金</td></tr><tr><th>保 証 人 等</th><td colspan=2>恩給等の証書を預けることが必要</td></tr></tbody></table>※1金利については株式会社日本政策金融公庫、沖縄振興開発金融公庫にご確認ください。※2 共済年金による融資の貸付限度額は、年額の1 年分以内になるまで毎年0.2 年分ずつ段階的に引き下げを行います。","* 恩給等の受給者の方が対象です。"
"4911","小・中学生の就学援助措置","災害による経済的な理由によって就学が困難な児童・生徒の保護者を対象に、学用品費、新入学用品費、通学費、校外活動費、学校給食費等を援助します。","* 災害による経済的な理由によって就学が困難な児童・生徒の保護者を対象に、就学に必要な学用品費、新入学用品費、通学費、校外活動費、学校給食費等を援助します。","* 災害による経済的な理由によって就学が困難となった児童・生徒の保護者。なお、避難をされている方も、この制度を活用することができます。"
"4922","国民年金保険料の免除等","被災により、国民年金保険料の送付が困難な場合、保険料の納付を免除等を行います。","* 災害によって財産に相当な被害を受け、国民年金保険料の納付が困難な方は、申請により保険料の納付が免除等される場合があります。","* 被災に伴い、住宅、家財、その他の財産について、おおむね２分の１以上の損害を受けられた方が対象です。"
"4923","障害福祉サービス等の利用者負担金の減免","被災により、障害福祉サービス等に要する費用を負担することが困難な場合、利用者負担額を減免します。","* 災害等による収入の減少などの特別な理由により、障害福祉サービス等に要する費用を負担することが困難である方に対し、利用者負担額の減免が講じられることがあります。","* 対象者については、都道府県、市町村が定めることになります。"
"4924","公共料金・使用料等の特別措置","被災により、各自治体が所管する公共料金や施設使用料、保育料等の支払が困難な場合、その支払の軽減や免除を行います。","* 災害により被害を受けた被災者に対しては、都道府県や市町村において、各自治体が所管する公共料金や施設使用料、保育料等が軽減・免除されることがあります。* 電気、ガス、電話料金等についても、各種料金の軽減・免除が実施されることがあります。","* 対象者については、都道府県、市町村、関係事業者が定めることになります。"
"4932","職業転換給付金（求職活動支援費、移転費、訓練手当）の支給","就職が困難な失業者などの再就職を支援するため、求職活動支援費、移転費、訓練手当を支給します。","* 就職が困難な失業者などの再就職の促進を図るため、ハローワークの紹介により広域に渡る求職活動を行う場合や、就職または公共職業訓練等を受講するために住所を移転する場合にその費用の一部が支給されます。また、訓練を行っている期間については訓練手当が支給されます。【求職活動支援費】ハローワークを通じて広域の求職活動を行う場合に広域求職活動費（交通費、宿泊料）を、面接等又は公共職業訓練等を受講するために保育等サービスを利用する場合に求職活動関係役務利用費を支給。【移転費】就職又は公共職業訓練等を受講するために住所を移転する場合に、移転費（交通費、移転料、着後手当）を支給。【訓練手当】ハローワークの所長の指示により職業訓練を受講する場合に訓練手当を支給。 * 基本手当 日額3,530 円～4,310 円 * 受講手当 日額５00 円（４０日を限度）  * 通所手当 月額42,500 円まで * 寄宿手当 月額10,700 円 ※ その他、就職が困難な失業者等を作業環境に適応させる職場適応訓練を実施した事業主に対して職場適応訓練費が支給される。","* 激甚な災害を受けた地域において就業していて災害により離職を余儀なくされた方など。"
"4942","特定優良賃貸住宅等への入居","被災者の方が特定優良賃貸住宅等に入居する支援を行います。","* 被災者の方は、都道府県、市町村、地方住宅供給公社、民間土地所有者等が整備する特定優良賃貸住宅等に入居することができます。","* 以下の要件を満たす方が対象です。災害、不良住宅の撤去その他の特別の事情がある場合において賃貸住宅に入居させることが適当である者として都道府県知事が認めるもの（４８万７千円以下で当該都道府県知事が定める額以下の所得のある者（15 万8 千円に満たない所得のある者にあっては、所得の上昇が見込まれる者）に限ります。）"
"4944","障害物の除去（災害救助法）","災害によって、住家又はその周辺に運び込まれた土石、竹木等の障害物を除去します。","* 災害救助法に基づく障害物の除去は、災害によって、土石、竹木等の障害物が住家又はその周辺に運び込まれ、日常生活を営むのに支障をきたしている方に対して、障害物を除去します。* 障害物の除去は、都道府県又は市町村が業者等に委託して実施します。* 障害物の除去の費用は、市町村内において行った１世帯当たりの平均が１３万７，９００円以内（令和元年10 月基準）です。ただし、この費用の額以内で対応できない場合は、事前に都道府県から国へ協議を行うことができます。","* 居室、炊事場等生活に欠くことのできない場所又は玄関に障害物が運びこまれているため一時的に居住できない状態にあって、自らの資力では当該障害物を除去できない方が対象です。なお、原則として敷地内については、住家への出入口等で日常生活に支障をきたすもの、放置しておくことが居住者等の生命に危険を及ぼす可能性のあるものを除去する場合も対象となります。* 雪害の場合は、屋根に積もった雪なども放置すれば住家がつぶされる場合にも対象となります。"
"4965","都市防災総合推進事業","防災上危険な市街地等において、地区レベルの防災性向上を図る事業です。","* 防災上危険な市街地等において、地区レベルの防災性向上を図る事業です。* 防災上危険な密集市街地等において、重点的かつ緊急に整備を要する地域を明確にし、住民等の防災意識の向上等を図るために行う災害危険度判定調査や、住民等のまちづくり活動を活性化するために行う事業が交付対象です。* 避難地・避難路等の地区公共施設の整備、避難センター・津波避難タワー等の指定緊急避難場所の整備や耐震性貯水槽・備蓄倉庫等の避難場所の機能強化などが交付対象です。* 激甚災害に指定された市町村を対象に、復興まちづくり計画の策定から公共施設や共同施設・修景施設等の整備までを一体的に支援するメニューがあります。","* 地方公共団体"
"4971","小規模住宅地区改良事業","不良住宅が集合すること等により生活環境の整備が遅れている地区において、住宅の集団的建設、建築物の敷地の整備等を実施する事業です。","* 不良住宅が集合すること等により生活環境の整備が遅れている地区において、住環境の整備改善又は災害の防止のために、住宅の集団的建設、建築物の敷地の整備等を実施する事業です。* 不良住宅の買収除却、公共施設や地区施設の整備、小規模改良住宅の建設などが補助対象となっています。","* 地方公共団体"
"4981","住宅市街地基盤整備事業","住宅及び宅地の供給促進が必要な地域において、住宅宅地事業に係る関連公共施設等の整備を総合的に行う事業です。","* 住宅及び宅地の供給を促進することが必要な地域における住宅建設事業及び宅地開発事業の推進を図るため、住宅宅地事業に係る関連公共施設等の整備を総合的に行う事業です。* 道路、都市公園、下水道、河川、砂防設備等の公共施設整備のほか、多目的広場、公開空地、電線類の地下埋設等の居住環境基盤施設整備等が補助対象となっています。","●地方公共団体、独立行政法人都市再生機構、地方住宅供給公社、民間事業者等"
"1241","新卒者就職応援企業ナビ","山梨県が運営する、山梨県の企業情報を発信するサイトです。採用情報、インターンシップ情報などを掲載しています。地域や様々な条件ごとに企業を検索することができます。","・会社概要（事業内容、製品情報、先輩社員の声など）・採用情報（職種、人数、対象者など）・インターンシップ情報（実習内容、時期、場所など）","掲載対象　山梨県に事業所等がある企業閲覧対象　山梨県での就職を考えている学生、求職者"
"1367","静岡県心身障害者扶養共済制度","","",""
